"run_id","sample","timestamp_local","timestamp_utc","scenario","entity_type","entity_name","metric_group","metric_name","metric_value","unit","tr181_path","labels"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","traffic","throughput_downlink_mbps","85,5","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_ThroughputDownlink","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","traffic","throughput_uplink_mbps","29,4","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_ThroughputUplink","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qos","latency_ms","8,8","ms","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_Latency","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qos","jitter_ms","2,5","ms","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_Jitter","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qos","packet_loss_percent","0","%","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_PacketLoss","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qos","retry_rate_percent","4,0","%","Device.WiFi.DataElements.Network.Device.2.STA.1.Stats.RetryRate","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qoe","qoe_score","100","count","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_QoEScore","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qoe","qoe_state","Buena","","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_QoEState","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","qoe","qoe_reason","sin degradacion relevante","","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_QoEReason","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","stats","bytes_sent","418310418","bytes","Device.WiFi.DataElements.Network.Device.2.STA.1.Stats.BytesSent","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","stats","bytes_received","697630248","bytes","Device.WiFi.DataElements.Network.Device.2.STA.1.Stats.BytesReceived","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","stats","packets_sent","3251954","packets","Device.WiFi.DataElements.Network.Device.2.STA.1.Stats.PacketsSent","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","stats","packets_received","5111423","packets","Device.WiFi.DataElements.Network.Device.2.STA.1.Stats.PacketsReceived","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","mobility","last_connect_time","2026-06-11T20:36:00Z","","Device.WiFi.DataElements.Network.Device.2.STA.1.LastConnectTime","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","mobility","last_seen_seconds","0","","Device.WiFi.DataElements.Network.Device.2.STA.1.LastSeen","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","MOVIL_SARA","mobility","roam_count","39","count","Device.WiFi.DataElements.Network.Device.2.STA.1.X_SARA_RoamCount","ap=AP_DORMITORIO;sta_index=1;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","hostname","TABLET","","Device.WiFi.DataElements.Network.Device.2.STA.2.Hostname","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","mac","DE:AD:BE:EF:00:03","","Device.WiFi.DataElements.Network.Device.2.STA.2.MACAddress","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","ip","192.168.1.45","","Device.WiFi.DataElements.Network.Device.2.STA.2.IPAddress","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","active","True","","Device.WiFi.DataElements.Network.Device.2.STA.2.Active","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","interface_type","Wi-Fi","","Device.WiFi.DataElements.Network.Device.2.STA.2.InterfaceType","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","client","service","web","","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_Service","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","association","connected_device","AP_DORMITORIO","","Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedDevice","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","association","connected_radio","wlan2","","Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedRadio","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","association","connected_band","5GHz","","Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedBand","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","association","ssid","SaraMesh-5G","","Device.WiFi.DataElements.Network.Device.2.STA.2.SSID","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","association","bssid","AA:BB:CC:10:02:01","","Device.WiFi.DataElements.Network.Device.2.STA.2.BSSID","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rf","signal_strength_dbm","-46,2","dBm","Device.WiFi.DataElements.Network.Device.2.STA.2.SignalStrength","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rf","noise_dbm","-94,0","dBm","Device.WiFi.DataElements.Network.Device.2.STA.2.Noise","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rf","snr_db","47,8","dB","Device.WiFi.DataElements.Network.Device.2.STA.2.SNR","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rf","mcs","MCS11","count","Device.WiFi.DataElements.Network.Device.2.STA.2.MCS","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rate","last_data_downlink_rate_mbps","849,2","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataDownlinkRate","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","rate","last_data_uplink_rate_mbps","526,5","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataUplinkRate","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","traffic","throughput_downlink_mbps","57,6","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_ThroughputDownlink","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","traffic","throughput_uplink_mbps","19,3","Mbps","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_ThroughputUplink","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qos","latency_ms","8,1","ms","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_Latency","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qos","jitter_ms","3,4","ms","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_Jitter","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qos","packet_loss_percent","0","%","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_PacketLoss","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qos","retry_rate_percent","4,0","%","Device.WiFi.DataElements.Network.Device.2.STA.2.Stats.RetryRate","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qoe","qoe_score","100","count","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_QoEScore","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qoe","qoe_state","Buena","","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_QoEState","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","qoe","qoe_reason","sin degradacion relevante","","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_QoEReason","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","stats","bytes_sent","418073830","bytes","Device.WiFi.DataElements.Network.Device.2.STA.2.Stats.BytesSent","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","stats","bytes_received","697063819","bytes","Device.WiFi.DataElements.Network.Device.2.STA.2.Stats.BytesReceived","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","stats","packets_sent","3250427","packets","Device.WiFi.DataElements.Network.Device.2.STA.2.Stats.PacketsSent","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","stats","packets_received","5108568","packets","Device.WiFi.DataElements.Network.Device.2.STA.2.Stats.PacketsReceived","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","mobility","last_connect_time","2026-06-11T20:36:00Z","","Device.WiFi.DataElements.Network.Device.2.STA.2.LastConnectTime","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","mobility","last_seen_seconds","0","","Device.WiFi.DataElements.Network.Device.2.STA.2.LastSeen","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","client","TABLET","mobility","roam_count","0","count","Device.WiFi.DataElements.Network.Device.2.STA.2.X_SARA_RoamCount","ap=AP_DORMITORIO;sta_index=2;band=5GHz"
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","type","ClientSteering","","Device.WiFi.DataElements.Network.Event.1.Type",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","from_device","AP_SALON","","Device.WiFi.DataElements.Network.Event.1.FromDevice",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","to_device","AP_DORMITORIO","","Device.WiFi.DataElements.Network.Event.1.ToDevice",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","result","Success","","Device.WiFi.DataElements.Network.Event.1.Result",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","reason","target RSSI -55.1 dBm vs current -69.7 dBm","","Device.WiFi.DataElements.Network.Event.1.Reason",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","client","MOVIL_SARA","","Device.WiFi.DataElements.Network.Event.1.STAHostname",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","client_mac","DE:AD:BE:EF:00:02","","Device.WiFi.DataElements.Network.Event.1.STAMACAddress",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","event","Event.1","event","steering_count","39","count","Device.WiFi.DataElements.Network.Event.1.X_SARA_SteeringCount",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","ap","AP_DORMITORIO","","Device.X_SARA_QoE.CurrentAP",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","signal_strength_dbm","-55,0","dBm","Device.X_SARA_QoE.SignalStrength",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","snr_db","39,0","dB","Device.X_SARA_QoE.SNR",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","latency_ms","8,8","ms","Device.X_SARA_QoE.Latency",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","jitter_ms","2,5","ms","Device.X_SARA_QoE.Jitter",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","packet_loss_percent","0","%","Device.X_SARA_QoE.PacketLoss",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","throughput_downlink_mbps","85,5","Mbps","Device.X_SARA_QoE.ThroughputDownlink",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","throughput_uplink_mbps","29,4","Mbps","Device.X_SARA_QoE.ThroughputUplink",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","qoe_score","100","count","Device.X_SARA_QoE.QoEScore",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","qoe_state","Buena","","Device.X_SARA_QoE.QoEState",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","qoe_numeric","4","","Device.X_SARA_QoE.QoENumeric",""
"20260611_223559_roaming","1","2026-06-11 22:35:59","2026-06-11T20:36:00Z","roaming","mobile_summary","MOVIL_SARA","mobile_summary","qoe_reason","sin degradacion relevante","","Device.X_SARA_QoE.QoEReason",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","controller","GW_MASTER","controller","status","Running","","Device.WiFi.DataElements.Network.Controller.Status",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","controller","GW_MASTER","controller","agent_number","2","count","Device.WiFi.DataElements.Network.Controller.AgentNumber",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","controller","GW_MASTER","controller","total_client_number","4","count","Device.WiFi.DataElements.Network.Controller.TotalClientNumber",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","controller","GW_MASTER","controller","almac","06:8e:01:be:ef:29","","Device.WiFi.DataElements.Network.Controller.ID",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","controller","GW_MASTER","controller","ipv4","172.25.0.40","","Device.WiFi.DataElements.Network.Controller.IPv4Address",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","manufacturer","Sara-Lab","","Device.DeviceInfo.Manufacturer",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","manufacturer_oui","535241","","Device.DeviceInfo.ManufacturerOUI",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","product_class","EasyMeshVirtualCPE","","Device.DeviceInfo.ProductClass",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","serial_number","200001","count","Device.DeviceInfo.SerialNumber",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","software_version","EasyMeshNetworkSimulator-1.0","","Device.DeviceInfo.SoftwareVersion",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","cpu_usage_percent","18,5","%","Device.DeviceInfo.X_SARA_CPUUsage",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","memory_total_mb","256","MB","Device.DeviceInfo.MemoryStatus.Total",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","device","535241-EasyMeshVirtualCPE-200001","device_info","memory_free_mb","144,0","MB","Device.DeviceInfo.MemoryStatus.Free",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","name","AP_SALON","","Device.WiFi.DataElements.Network.Device.1.Name",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","role","gateway_agent","","Device.WiFi.DataElements.Network.Device.1.Role",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","status","Online","","Device.WiFi.DataElements.Network.Device.1.Status",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","almac","AA:BB:CC:00:01:01","","Device.WiFi.DataElements.Network.Device.1.ID",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","mac","AA:BB:CC:10:01:01","","Device.WiFi.DataElements.Network.Device.1.MACAddress",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","ipv4","172.25.0.41","","Device.WiFi.DataElements.Network.Device.1.IPv4Address",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","backhaul","AP_SALON","backhaul","backhaul_type","Ethernet","","Device.WiFi.DataElements.Network.Device.1.BackhaulType",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","backhaul","AP_SALON","backhaul","backhaul_rssi","0,0","dBm","Device.WiFi.DataElements.Network.Device.1.BackhaulRSSI",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","backhaul","AP_SALON","backhaul","backhaul_rate_mbps","1000,0","Mbps","Device.WiFi.DataElements.Network.Device.1.BackhaulRate",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","backhaul","AP_SALON","backhaul","backhaul_latency_ms","1,0","ms","Device.WiFi.DataElements.Network.Device.1.BackhaulLatency",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","backhaul","AP_SALON","backhaul","backhaul_packet_loss_percent","0,0","%","Device.WiFi.DataElements.Network.Device.1.BackhaulPacketLoss",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","client_count","2","count","Device.WiFi.DataElements.Network.Device.1.STANumberOfEntries",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","ap","AP_SALON","ap","radio_count","2","count","Device.WiFi.DataElements.Network.Device.1.RadioNumberOfEntries",""
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","radio_name","wlan0","","Device.WiFi.DataElements.Network.Device.1.Radio.1.Name","ap=AP_SALON;band=2.4GHz"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","band","2.4GHz","","Device.WiFi.DataElements.Network.Device.1.Radio.1.OperatingFrequencyBand","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","channel","1","count","Device.WiFi.DataElements.Network.Device.1.Radio.1.Channel","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","frequency_mhz","2412","","Device.WiFi.DataElements.Network.Device.1.Radio.1.FrequencyMHz","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","bandwidth","40MHz","","Device.WiFi.DataElements.Network.Device.1.Radio.1.OperatingChannelBandwidth","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","standard","802.11n/ax","","Device.WiFi.DataElements.Network.Device.1.Radio.1.OperatingStandards","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","tx_power_dbm","18","","Device.WiFi.DataElements.Network.Device.1.Radio.1.TransmitPower","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","status","Up","","Device.WiFi.DataElements.Network.Device.1.Radio.1.Status","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","utilization_percent","39,5","%","Device.WiFi.DataElements.Network.Device.1.Radio.1.Utilization","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","noise_dbm","-92,8","dBm","Device.WiFi.DataElements.Network.Device.1.Radio.1.Noise","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","bss_number_of_entries","1","count","Device.WiFi.DataElements.Network.Device.1.Radio.1.BSSNumberOfEntries","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio","sta_number_of_entries","2","count","Device.WiFi.DataElements.Network.Device.1.Radio.1.STANumberOfEntries","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","bytes_sent","465193286","bytes","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.BytesSent","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","bytes_received","651351440","bytes","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.BytesReceived","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","packets_sent","4185049","packets","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.PacketsSent","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","packets_received","5115300","packets","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.PacketsReceived","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","errors_sent","0","","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.ErrorsSent","ap=AP_SALON"
"20260611_223559_roaming","2","2026-06-11 22:36:10","2026-06-11T20:36:05Z","roaming","radio","AP_SALON-wlan0-2.4GHz","radio_stats","errors_received","0","","Device.WiFi.DataElements.Network.Device.1.Radio.1.Stats.ErrorsReceived","ap=AP_SALON"
